CustomerID,Gender,Age,LoyaltyPoints,FeedbackScore
16096,Female,24,432,1
16097,Male,68,209,1
16098,Female,49,476,4
16099,Non-Binary,43,568,2
16100,Non-Binary,21,123,3
16101,Male,19,810,3
16102,Female,27,796,3
16103,Non-Binary,48,517,5
16104,Male,25,840,5
16105,Male,49,20,1
16106,Female,39,239,3
16107,Male,48,746,5
16108,Male,18,420,5
16109,Female,59,267,5
16110,Non-Binary,49,811,1
16111,Non-Binary,50,751,2
16112,Male,39,985,3
16113,Non-Binary,55,341,2
16114,Non-Binary,63,69,2
16115,Non-Binary,65,261,3
16116,Male,36,84,5
16117,Non-Binary,67,215,1
16118,Male,47,982,1
16119,Non-Binary,66,297,2
16120,Male,29,904,5
16121,Non-Binary,42,378,4
16122,Male,65,833,5
16123,Non-Binary,36,390,4
16124,Female,43,374,4
16125,Non-Binary,42,794,5
16126,Non-Binary,54,363,2
16127,Female,29,42,1
16128,Male,31,52,3
16129,Male,57,818,5
16130,Non-Binary,57,6,5
16131,Male,64,782,1
16132,Non-Binary,53,402,1
16133,Female,32,582,4
16134,Non-Binary,32,927,1
16135,Male,31,422,1
16136,Non-Binary,20,248,1
16137,Male,66,133,3
16138,Non-Binary,58,985,5
16139,Male,24,184,4
16140,Male,45,16,3
16141,Male,42,141,3
16142,Female,37,930,3
16143,Non-Binary,69,265,5
16144,Non-Binary,38,51,4
16145,Female,39,807,4
16146,Male,18,318,3
16147,Non-Binary,35,796,4
16148,Male,69,700,2
16149,Non-Binary,35,605,2
16150,Female,69,285,5
16151,Female,52,378,1
16152,Non-Binary,42,982,5
16153,Female,45,533,1
16154,Male,22,568,2
16155,Non-Binary,49,603,4
16156,Female,49,967,4
16157,Male,54,993,4
16158,Non-Binary,20,634,4
16159,Female,52,172,1
16160,Female,67,541,5
16161,Female,20,270,3
16162,Female,68,572,4
16163,Female,55,706,3
16164,Non-Binary,48,575,4
16165,Non-Binary,32,156,2
16166,Female,33,692,2
16167,Male,52,243,4
16168,Female,52,39,3
16169,Non-Binary,44,136,5
16170,Female,26,899,5
16171,Male,62,325,5
16172,Female,22,839,2
16173,Female,53,87,3
16174,Female,23,981,2
16175,Male,36,630,4
16176,Non-Binary,46,620,2
16177,Female,44,418,2
16178,Non-Binary,64,869,3
16179,Male,41,586,5
16180,Non-Binary,48,40,3
16181,Non-Binary,67,709,2
16182,Non-Binary,36,224,4
16183,Male,37,401,4
16184,Female,23,77,1
16185,Male,70,938,2
16186,Male,48,971,3
16187,Male,45,254,5
16188,Non-Binary,38,274,5
16189,Female,32,470,3
16190,Non-Binary,30,155,1
16191,Male,45,523,5
16192,Female,21,376,1
16193,Non-Binary,39,479,4
16194,Female,27,904,4
16195,Non-Binary,47,476,4
16196,Female,34,885,4
16197,Female,25,264,5
16198,Non-Binary,40,53,1
16199,Male,53,138,3
16200,Non-Binary,18,574,5
16201,Female,25,628,5
16202,Non-Binary,48,507,2
16203,Non-Binary,51,324,1
16204,Female,45,729,5
16205,Female,21,571,2
16206,Female,28,448,4
16207,Non-Binary,69,55,1
16208,Non-Binary,27,271,3
16209,Male,35,543,1
16210,Non-Binary,36,109,2
16211,Non-Binary,59,234,4
16212,Female,38,217,3
16213,Non-Binary,51,642,2
16214,Female,69,670,1
16215,Male,39,178,1
16216,Non-Binary,21,541,2
16217,Male,59,635,3
16218,Male,51,307,2
16219,Male,62,421,2
16220,Male,53,694,5
16221,Male,30,814,3
16222,Female,24,67,5
16223,Male,41,873,1
16224,Non-Binary,18,977,4
16225,Female,31,351,2
16226,Female,60,439,3
16227,Female,64,668,5
16228,Female,65,285,3
16229,Female,49,527,2
16230,Male,23,264,2
16231,Female,66,4,2
16232,Female,19,635,3
16233,Female,40,504,4
16234,Female,48,248,4
16235,Non-Binary,26,433,1
16236,Non-Binary,42,23,4
16237,Non-Binary,58,607,3
16238,Male,55,839,1
16239,Male,57,294,3
16240,Female,53,42,2
16241,Non-Binary,36,635,3
16242,Non-Binary,27,745,3
16243,Female,38,266,1
16244,Male,45,375,4
16245,Female,21,459,4
16246,Female,61,901,3
16247,Female,64,850,1
16248,Male,70,608,3
16249,Male,62,660,4
16250,Female,49,406,1
16251,Female,51,30,5
16252,Female,50,498,4
16253,Male,59,162,1
16254,Male,26,908,1
16255,Non-Binary,42,56,5
16256,Non-Binary,69,994,5
16257,Non-Binary,67,450,3
16258,Male,19,417,1
16259,Female,51,31,4
16260,Non-Binary,18,198,3
16261,Female,19,704,5
16262,Non-Binary,62,326,2
16263,Female,19,463,3
16264,Female,26,378,3
16265,Male,44,192,4
16266,Female,56,455,3
16267,Female,20,69,3
16268,Male,70,474,1
16269,Female,46,707,2
16270,Female,31,159,1
16271,Female,62,24,3
16272,Non-Binary,31,388,1
16273,Female,30,94,3
16274,Male,39,412,2
16275,Female,51,700,4
16276,Female,58,502,5
16277,Female,60,468,5
16278,Male,69,952,1
16279,Non-Binary,28,775,5
16280,Non-Binary,52,775,1
16281,Non-Binary,61,219,4
16282,Male,21,242,2
16283,Female,67,614,2
16284,Female,66,465,5
16285,Male,49,213,3
16286,Non-Binary,27,945,5
16287,Female,59,542,5
16288,Male,53,626,4
16289,Female,36,56,3
16290,Female,45,237,4
16291,Non-Binary,22,136,1
16292,Male,59,106,1
16293,Non-Binary,66,574,2
16294,Male,43,265,4
16295,Male,42,15,2
16296,Female,20,727,3
16297,Male,47,594,2
16298,Female,19,449,3
16299,Male,53,645,5
16300,Non-Binary,61,465,2
16301,Male,60,158,1
16302,Female,27,307,2
16303,Male,67,31,2
16304,Male,29,228,3
16305,Female,60,877,3
16306,Female,56,237,1
16307,Non-Binary,60,970,2
16308,Non-Binary,51,151,3
16309,Male,18,106,1
16310,Male,18,698,1
16311,Female,67,455,1
16312,Female,69,4,5
16313,Male,34,945,1
16314,Non-Binary,62,304,1
16315,Male,48,142,5
16316,Non-Binary,43,443,5
16317,Female,46,109,3
16318,Female,30,382,4
16319,Female,68,660,4
16320,Male,31,953,1
16321,Female,33,298,1
16322,Male,59,990,4
16323,Non-Binary,67,942,3
16324,Female,18,221,1
16325,Non-Binary,31,629,3
16326,Non-Binary,50,282,3
16327,Non-Binary,52,920,1
16328,Female,43,942,5
16329,Non-Binary,37,350,1
16330,Female,19,779,1
16331,Male,47,232,2
16332,Non-Binary,44,689,4
16333,Female,55,389,1
16334,Male,23,980,4
16335,Male,57,890,5
16336,Non-Binary,48,219,2
16337,Non-Binary,61,100,5
16338,Female,49,972,4
16339,Female,20,852,2
16340,Non-Binary,55,198,5
16341,Non-Binary,23,398,2
16342,Female,30,461,2
16343,Male,61,147,3
16344,Non-Binary,66,989,1
16345,Male,49,250,4
16346,Female,35,747,1
16347,Female,51,355,5
16348,Male,53,277,1
16349,Male,70,706,2
16350,Non-Binary,20,1000,5
16351,Male,65,248,1
16352,Non-Binary,37,778,3
16353,Non-Binary,37,629,1
16354,Non-Binary,58,640,2
16355,Non-Binary,48,65,5
16356,Non-Binary,23,917,3
16357,Male,51,756,5
16358,Male,35,562,1
16359,Non-Binary,45,871,3
16360,Male,45,111,5
16361,Female,47,43,2
16362,Male,61,184,3
16363,Female,69,107,5
16364,Non-Binary,44,233,1
16365,Male,45,788,2
16366,Female,30,868,1
16367,Male,19,470,5
16368,Female,41,42,2
16369,Female,45,21,1
16370,Non-Binary,27,539,2
16371,Non-Binary,56,324,1
16372,Male,57,322,5
16373,Male,27,948,5
16374,Non-Binary,43,510,1
16375,Female,64,369,2
16376,Female,40,165,2
16377,Non-Binary,60,632,5
16378,Female,65,192,3
16379,Male,65,753,5
16380,Non-Binary,42,866,2
16381,Non-Binary,34,1000,2
16382,Female,19,466,3
16383,Male,61,368,4
16384,Non-Binary,56,766,4
16385,Female,35,487,1
16386,Non-Binary,30,160,3
16387,Female,49,360,2
16388,Male,69,150,2
16389,Non-Binary,18,486,1
16390,Male,69,662,3
16391,Non-Binary,44,23,2
16392,Male,51,298,4
16393,Non-Binary,40,504,2
16394,Male,39,887,3
16395,Male,23,603,3
16396,Female,20,964,4
16397,Male,50,789,1
16398,Non-Binary,34,989,3
16399,Male,21,296,1
16400,Male,31,127,1
16401,Male,35,720,1
16402,Female,54,705,2
16403,Male,22,198,3
16404,Female,59,106,3
16405,Non-Binary,65,91,1
16406,Male,21,754,3
16407,Male,37,125,3
16408,Male,61,962,5
16409,Female,37,800,2
16410,Non-Binary,37,772,1
16411,Non-Binary,65,75,1
16412,Female,19,170,1
16413,Female,30,725,2
16414,Non-Binary,31,144,1
16415,Male,30,158,2
16416,Male,48,886,4
16417,Female,19,448,5
16418,Female,27,182,2
16419,Non-Binary,40,563,1
16420,Male,43,769,5
16421,Non-Binary,57,233,1
16422,Male,56,87,5
16423,Male,29,533,1
16424,Female,50,716,4
16425,Female,20,200,1
16426,Non-Binary,41,667,2
16427,Male,40,571,2
16428,Female,57,134,3
16429,Female,66,639,2
16430,Male,61,890,3
16431,Male,66,41,3
16432,Female,60,215,3
16433,Female,36,400,3
16434,Female,52,452,1
16435,Non-Binary,36,402,4
16436,Male,63,441,1
16437,Male,22,327,1
16438,Female,48,30,1
16439,Non-Binary,20,340,2
16440,Male,47,295,5
16441,Non-Binary,20,511,3
16442,Non-Binary,67,212,3
16443,Non-Binary,66,286,5
16444,Non-Binary,46,587,1
16445,Male,56,675,5
16446,Female,60,737,2
16447,Male,35,3,3
16448,Female,36,396,2
16449,Male,46,162,1
16450,Non-Binary,50,392,5
16451,Male,33,341,4
16452,Non-Binary,43,432,4
16453,Non-Binary,18,932,5
16454,Male,35,694,3
16455,Male,31,171,3
16456,Female,59,737,1
16457,Non-Binary,67,861,2
16458,Non-Binary,24,628,3
16459,Female,35,344,5
16460,Male,43,384,5
16461,Female,49,124,2
16462,Non-Binary,25,42,4
16463,Male,65,917,1
16464,Male,65,262,3
16465,Female,65,439,2
16466,Male,54,560,1
16467,Female,68,59,5
16468,Non-Binary,41,106,4
16469,Female,54,616,2
16470,Female,56,246,4
16471,Female,31,60,5
16472,Male,54,561,2
16473,Non-Binary,57,727,3
16474,Female,41,446,3
16475,Male,51,695,4
16476,Female,18,318,3
16477,Female,41,637,4
16478,Female,33,690,4
16479,Non-Binary,46,638,2
16480,Non-Binary,30,804,1
16481,Male,41,184,2
16482,Non-Binary,39,247,1
16483,Non-Binary,57,45,4
16484,Non-Binary,22,141,2
16485,Male,64,965,3
16486,Female,25,557,1
16487,Male,66,266,3
16488,Female,46,262,3
16489,Female,58,31,1
16490,Male,51,356,5
16491,Non-Binary,46,143,5
16492,Female,64,526,1
16493,Non-Binary,30,543,3
16494,Female,24,741,5
16495,Male,57,915,4
16496,Male,68,959,4
16497,Non-Binary,49,365,1
16498,Female,22,698,4
16499,Female,62,854,4
16500,Male,41,872,3
16501,Male,47,17,2
16502,Female,57,398,5
16503,Non-Binary,40,647,3
16504,Female,43,336,1
16505,Male,42,265,3
16506,Female,44,728,5
16507,Female,50,25,1
16508,Female,41,148,2
16509,Female,66,125,2
16510,Non-Binary,49,140,2
16511,Female,45,755,3
16512,Non-Binary,58,765,2
16513,Female,60,170,3
16514,Male,57,505,5
16515,Non-Binary,19,654,4
16516,Female,20,272,4
16517,Female,43,41,1
16518,Female,54,966,2
16519,Male,21,196,5
16520,Non-Binary,55,274,1
16521,Male,35,94,1
16522,Non-Binary,41,15,1
16523,Male,56,261,5
16524,Non-Binary,30,294,3
16525,Male,27,720,1
16526,Female,43,507,3
16527,Male,21,224,4
16528,Female,62,303,3
16529,Male,63,850,3
16530,Female,43,309,5
16531,Female,69,674,5
16532,Non-Binary,35,984,2
16533,Non-Binary,43,202,1
16534,Male,18,22,4
16535,Female,43,908,1
16536,Non-Binary,62,657,4
16537,Male,45,17,1
16538,Male,69,501,5
16539,Female,70,250,2
16540,Male,36,564,3
16541,Male,52,6,2
16542,Male,27,797,3
16543,Female,25,18,5
16544,Non-Binary,22,567,4
16545,Female,52,495,4
16546,Female,39,876,2
16547,Male,68,908,5
16548,Male,56,925,5
16549,Male,38,347,4
16550,Male,25,969,4
16551,Male,38,79,1
16552,Female,32,289,4
16553,Non-Binary,29,264,5
16554,Non-Binary,38,972,1
16555,Female,49,916,3
16556,Non-Binary,67,424,4
16557,Male,32,928,4
16558,Female,49,263,5
16559,Non-Binary,25,794,1
16560,Female,61,963,3
16561,Non-Binary,42,335,4
16562,Male,27,751,1
16563,Female,33,862,3
16564,Male,46,619,5
16565,Female,65,978,3
16566,Non-Binary,68,855,1
16567,Male,38,663,5
16568,Non-Binary,28,60,2
16569,Male,22,805,4
16570,Non-Binary,27,544,3
16571,Female,21,338,3
16572,Non-Binary,52,543,1
16573,Male,44,18,3
16574,Male,21,790,5
16575,Female,51,108,4
16576,Female,59,920,2
16577,Male,53,291,2
16578,Non-Binary,18,842,5
16579,Non-Binary,70,590,4
16580,Non-Binary,20,656,2
16581,Female,20,326,5
16582,Male,54,901,1
16583,Female,67,232,5
16584,Non-Binary,21,17,4
16585,Male,19,844,1
16586,Female,44,284,5
16587,Non-Binary,21,972,3
16588,Non-Binary,39,646,2
16589,Female,43,455,4
16590,Male,18,897,5
16591,Male,70,963,3
16592,Non-Binary,50,887,5
16593,Male,33,787,5
16594,Male,69,304,2
16595,Male,19,490,1
16596,Male,68,252,1
16597,Female,21,382,5
16598,Non-Binary,42,472,2
16599,Non-Binary,63,511,3
16600,Female,44,521,5
16601,Male,43,432,5
16602,Female,62,368,4
16603,Non-Binary,38,609,3
16604,Male,31,199,1
16605,Male,32,523,4
16606,Female,28,60,2
16607,Non-Binary,39,791,3
16608,Non-Binary,43,332,3
16609,Male,49,809,1
16610,Non-Binary,33,751,2
16611,Non-Binary,42,654,1
16612,Female,45,748,5
16613,Female,48,827,2
16614,Non-Binary,57,76,4
16615,Male,26,644,1
16616,Female,35,300,4
16617,Male,31,435,2
16618,Non-Binary,56,216,2
16619,Female,22,307,2
16620,Male,65,99,5
16621,Female,37,731,2
16622,Non-Binary,32,775,5
16623,Male,19,849,3
16624,Female,27,525,5
16625,Female,61,531,1
16626,Male,58,770,5
16627,Male,22,159,3
16628,Female,61,121,1
16629,Male,60,28,4
16630,Female,41,724,3
16631,Male,60,383,5
16632,Male,38,565,2
16633,Female,57,179,3
16634,Non-Binary,50,42,3
16635,Male,51,438,2
16636,Male,66,126,3
16637,Female,70,223,1
16638,Male,52,565,4
16639,Non-Binary,50,924,4
16640,Non-Binary,47,467,4
16641,Female,31,264,5
16642,Male,34,6,3
16643,Male,40,700,1
16644,Female,62,7,2
16645,Non-Binary,65,439,3
16646,Non-Binary,63,627,1
16647,Non-Binary,70,927,4
16648,Male,35,497,3
16649,Female,60,929,1
16650,Female,30,216,4
16651,Non-Binary,31,937,4
16652,Male,51,30,3
16653,Male,42,939,1
16654,Male,26,281,4
16655,Male,68,792,1
16656,Non-Binary,20,237,4
16657,Non-Binary,43,277,4
16658,Female,28,538,3
16659,Female,41,46,2
16660,Male,47,467,1
16661,Female,64,649,5
16662,Female,40,337,2
16663,Female,62,73,5
16664,Female,38,406,5
16665,Non-Binary,60,207,5
16666,Non-Binary,18,834,5
16667,Non-Binary,60,769,2
16668,Female,59,582,2
16669,Male,65,90,4
16670,Non-Binary,52,499,1
16671,Male,36,474,3
16672,Non-Binary,40,850,3
16673,Female,62,863,5
16674,Male,29,58,2
16675,Non-Binary,53,838,3
16676,Female,70,753,4
16677,Female,61,258,2
16678,Non-Binary,41,842,4
16679,Non-Binary,25,396,2
16680,Female,62,3,5
16681,Male,67,734,4
16682,Non-Binary,31,593,2
16683,Female,54,395,4
16684,Non-Binary,38,641,4
16685,Male,29,259,5
16686,Female,55,921,4
16687,Non-Binary,62,936,1
16688,Male,21,801,4
16689,Female,61,273,3
16690,Male,58,663,4
16691,Non-Binary,33,10,2
16692,Female,48,885,4
16693,Female,56,866,2
16694,Non-Binary,34,845,2
16695,Male,38,186,3
16696,Male,32,919,3
16697,Male,53,573,1
16698,Non-Binary,31,841,4
16699,Male,61,659,1
16700,Male,25,187,3
16701,Non-Binary,40,383,4
16702,Female,36,523,3
16703,Female,33,922,2
16704,Non-Binary,40,577,5
16705,Non-Binary,58,424,3
16706,Male,67,673,1
16707,Female,30,532,2
16708,Female,27,65,3
16709,Male,60,706,4
16710,Non-Binary,46,62,2
16711,Male,29,578,3
16712,Female,61,681,2
16713,Male,70,819,4
16714,Female,62,588,4
16715,Male,22,842,2
16716,Female,66,829,5
16717,Male,70,345,1
16718,Male,62,586,1
16719,Non-Binary,59,609,3
16720,Non-Binary,63,432,4
16721,Non-Binary,31,27,3
16722,Male,32,666,4
16723,Male,30,931,4
16724,Female,67,885,4
16725,Non-Binary,25,288,1
16726,Non-Binary,53,870,2
16727,Female,66,241,3
16728,Non-Binary,69,867,4
16729,Female,37,805,2
16730,Male,63,954,3
16731,Non-Binary,27,629,5
16732,Male,61,551,3
16733,Female,64,498,1
16734,Male,35,422,1
16735,Non-Binary,35,618,5
16736,Female,64,529,1
16737,Female,20,535,4
16738,Male,30,87,3
16739,Non-Binary,21,353,1
16740,Male,40,29,2
16741,Female,65,693,1
16742,Female,59,568,5
16743,Male,70,52,1
16744,Male,30,220,4
16745,Female,43,886,2
16746,Male,22,117,4
16747,Male,68,657,1
16748,Male,40,835,1
16749,Non-Binary,60,225,5
16750,Female,63,96,5
16751,Male,39,475,2
16752,Non-Binary,27,905,3
16753,Non-Binary,44,308,2
16754,Non-Binary,20,762,5
16755,Non-Binary,70,105,5
16756,Male,56,186,5
16757,Non-Binary,40,383,5
16758,Male,44,255,4
16759,Female,57,972,1
16760,Male,63,185,4
16761,Male,37,334,2
16762,Female,24,552,2
16763,Female,52,387,3
16764,Non-Binary,30,932,1
16765,Male,66,813,4
16766,Non-Binary,57,70,2
16767,Non-Binary,20,279,4
16768,Female,31,19,4
16769,Male,44,150,4
16770,Non-Binary,53,20,1
16771,Non-Binary,21,407,4
16772,Female,61,231,1
16773,Non-Binary,38,5,1
16774,Male,47,875,2
16775,Non-Binary,40,869,3
16776,Male,67,298,4
16777,Male,38,168,3
16778,Female,22,170,5
16779,Female,40,167,4
16780,Non-Binary,18,504,3
16781,Non-Binary,36,27,4
16782,Female,25,463,1
16783,Female,34,539,2
16784,Male,38,46,5
16785,Female,43,245,1
16786,Non-Binary,42,782,5
16787,Non-Binary,31,431,3
16788,Non-Binary,21,565,4
16789,Non-Binary,55,154,2
16790,Non-Binary,43,515,4
16791,Female,68,210,3
16792,Non-Binary,69,770,4
16793,Non-Binary,43,325,2
16794,Non-Binary,29,896,4
16795,Male,28,395,2
16796,Female,32,404,5
16797,Non-Binary,45,26,1
16798,Male,63,94,3
16799,Female,26,295,1
16800,Female,39,860,4
16801,Male,31,36,3
16802,Male,35,259,5
16803,Female,69,850,2
16804,Male,41,221,4
16805,Female,26,314,2
16806,Male,22,305,5
16807,Non-Binary,37,632,1
16808,Male,55,568,2
16809,Male,42,301,1
16810,Non-Binary,21,956,3
16811,Male,41,177,3
16812,Female,24,185,2
16813,Male,48,337,5
16814,Female,23,437,2
16815,Male,65,119,3
16816,Non-Binary,30,484,4
16817,Male,65,859,2
16818,Female,33,78,2
16819,Female,25,111,4
16820,Non-Binary,60,488,3
16821,Male,52,995,5
16822,Female,64,343,1
16823,Male,61,615,4
16824,Male,42,635,4
16825,Male,22,859,3
16826,Female,67,371,4
16827,Female,50,757,2
16828,Female,19,755,3
16829,Female,35,371,4
16830,Male,67,496,1
16831,Female,50,544,1
16832,Non-Binary,66,360,2
16833,Female,32,478,5
16834,Female,26,784,3
16835,Male,68,711,2
16836,Male,57,798,2
16837,Non-Binary,45,635,4
16838,Non-Binary,54,643,2
16839,Non-Binary,50,303,5
16840,Non-Binary,42,998,3
16841,Male,26,375,3
16842,Non-Binary,35,462,5
16843,Male,46,197,4
16844,Female,38,659,1
16845,Male,65,483,2
16846,Female,23,639,3
16847,Female,40,243,2
16848,Male,50,470,5
16849,Non-Binary,23,895,2
16850,Male,38,198,2
16851,Female,65,648,1
16852,Female,19,363,4
16853,Female,33,415,5
16854,Female,27,986,4
16855,Non-Binary,40,84,2
16856,Female,68,637,3
16857,Male,43,617,1
16858,Non-Binary,42,0,2
16859,Non-Binary,19,291,2
16860,Non-Binary,70,624,3
16861,Non-Binary,68,315,1
16862,Female,31,118,1
16863,Female,45,458,2
16864,Male,29,112,1
16865,Non-Binary,68,978,1
16866,Female,27,656,5
16867,Non-Binary,42,374,3
16868,Male,41,195,1
16869,Female,41,301,3
16870,Male,67,368,5
16871,Non-Binary,59,528,5
16872,Male,53,0,1
16873,Non-Binary,61,296,5
16874,Non-Binary,45,953,5
16875,Non-Binary,58,328,5
16876,Male,54,396,4
16877,Male,28,222,1
16878,Female,22,986,2
16879,Non-Binary,28,939,2
16880,Non-Binary,44,372,3
16881,Female,44,455,2
16882,Non-Binary,23,558,3
16883,Female,69,549,5
16884,Non-Binary,45,817,3
16885,Non-Binary,48,296,3
16886,Male,54,477,3
16887,Non-Binary,40,180,1
16888,Non-Binary,45,571,3
16889,Non-Binary,28,581,1
16890,Female,68,92,1
16891,Non-Binary,59,523,3
16892,Male,46,216,4
16893,Female,28,765,1
16894,Female,39,995,2
16895,Female,20,409,1
16896,Male,55,970,5
16897,Female,33,144,2
16898,Non-Binary,39,47,3
16899,Female,34,865,2
16900,Non-Binary,61,281,1
16901,Female,23,23,2
16902,Male,49,342,2
16903,Non-Binary,26,420,2
16904,Male,31,795,2
16905,Male,49,777,2
16906,Male,48,141,5
16907,Female,66,285,3
16908,Non-Binary,22,773,4
16909,Male,54,873,5
16910,Non-Binary,31,40,4
16911,Male,53,404,3
16912,Non-Binary,67,433,5
16913,Female,56,275,4
16914,Female,42,670,3
16915,Female,63,572,5
16916,Male,46,712,1
16917,Male,31,519,5
16918,Female,42,269,5
16919,Male,21,336,4
16920,Male,64,566,2
16921,Non-Binary,66,14,3
16922,Male,64,358,5
16923,Female,50,172,1
16924,Non-Binary,53,56,2
16925,Male,27,695,3
16926,Male,22,15,2
16927,Female,60,402,4
16928,Non-Binary,64,27,5
16929,Female,34,518,5
16930,Male,46,948,2
16931,Female,39,107,1
16932,Male,33,12,5
16933,Male,25,852,5
16934,Male,66,455,2
16935,Female,48,844,3
16936,Female,64,840,5
16937,Male,42,732,5
16938,Male,64,731,1
16939,Male,38,243,1
16940,Non-Binary,51,964,5
16941,Female,27,773,1
16942,Non-Binary,61,255,3
16943,Male,54,358,4
16944,Non-Binary,35,248,4
16945,Male,54,39,5
16946,Female,28,867,4
16947,Male,60,515,3
16948,Non-Binary,35,270,1
16949,Non-Binary,62,789,3
16950,Male,63,377,5
16951,Male,32,230,1
16952,Male,40,130,4
16953,Male,57,280,1
16954,Male,23,408,2
16955,Non-Binary,45,377,1
16956,Female,45,693,3
16957,Female,59,578,5
16958,Non-Binary,36,71,2
16959,Male,68,564,2
16960,Male,70,0,2
16961,Female,67,764,2
16962,Female,34,21,5
16963,Male,19,547,3
16964,Female,57,878,3
16965,Male,47,235,5
16966,Female,37,379,5
16967,Non-Binary,58,180,3
16968,Male,28,749,3
16969,Male,30,418,4
16970,Non-Binary,18,66,3
16971,Male,30,462,3
16972,Non-Binary,31,604,4
16973,Male,53,865,5
16974,Female,57,444,3
16975,Non-Binary,44,242,5
16976,Male,56,588,2
16977,Female,44,436,3
16978,Non-Binary,44,79,1
16979,Female,65,310,3
16980,Non-Binary,33,291,2
16981,Male,61,852,4
16982,Male,23,493,2
16983,Male,45,259,5
16984,Female,37,61,1
16985,Non-Binary,52,749,5
16986,Female,30,699,5
16987,Male,49,559,5
16988,Male,44,569,4
16989,Non-Binary,25,513,5
16990,Non-Binary,18,357,4
16991,Non-Binary,32,755,3
16992,Non-Binary,23,734,1
16993,Female,18,990,1
16994,Non-Binary,55,840,2
16995,Male,35,152,3
16996,Male,20,662,3
16997,Non-Binary,42,654,1
16998,Non-Binary,25,299,5
16999,Female,26,734,5
17000,Female,34,533,4
17001,Male,37,766,4
17002,Female,50,473,3
17003,Female,21,736,4
17004,Male,63,880,4
17005,Non-Binary,65,488,1
17006,Male,23,474,5
17007,Non-Binary,46,800,1
17008,Female,30,339,4
17009,Male,21,224,2
17010,Female,45,480,2
17011,Male,23,747,2
17012,Male,38,793,2
17013,Male,47,602,4
17014,Female,53,442,3
17015,Male,27,957,1
17016,Female,61,700,5
17017,Female,48,411,4
17018,Male,22,28,3
17019,Non-Binary,53,10,2
17020,Male,20,346,4
17021,Female,49,111,1
17022,Non-Binary,35,881,5
17023,Non-Binary,59,753,5
17024,Non-Binary,18,863,2
17025,Female,62,272,3
17026,Female,36,628,1
17027,Male,59,875,5
17028,Female,28,639,3
17029,Female,70,892,2
17030,Male,54,189,1
17031,Female,41,188,4
17032,Non-Binary,48,661,5
17033,Male,60,153,3
17034,Non-Binary,54,887,5
17035,Male,32,540,5
17036,Non-Binary,48,358,5
17037,Female,55,571,2
17038,Non-Binary,49,213,1
17039,Female,19,300,1
17040,Female,47,916,4
17041,Female,69,753,2
17042,Non-Binary,21,990,4
17043,Non-Binary,25,899,3
17044,Male,55,873,4
17045,Male,68,956,3
17046,Female,53,451,1
17047,Female,19,743,3
